npi,tier,hospital_affiliated,known_autonomic_biller,state,taxonomy
1225770928,T1,N,N,NH,Counselor - Mental Health
1528141835,off-grid,N,N,NH,Internal Medicine
1548742364,off-grid,N,N,MA,Nurse Practitioner - Primary Care
1932494804,off-grid,N,N,MA,Radiology - Diagnostic Radiology
1255483848,off-grid,N,N,MA,Emergency Medicine
1659367522,off-grid,N,N,MA,Psychiatry & Neurology - Neurology
1053578963,off-grid,Y,N,MA,Internal Medicine - Pulmonary Disease
1275815375,T3,N,N,MA,Nurse Practitioner - Women's Health
1184185191,off-grid,N,N,FL,Radiology - Diagnostic Radiology
1316967375,off-grid,N,N,ME,Emergency Medicine
1942443700,T1,Y,N,MA,Social Worker - Clinical
1710974464,T5,N,N,MA,Ophthalmology
1184843088,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1427364223,T2,N,N,ME,Optometrist
1629333166,off-grid,N,N,MA,Ophthalmology
1669645065,off-grid,N,N,TX,Radiology - Diagnostic Radiology
1912480047,T1,N,N,ME,Social Worker - Clinical
1013797901,T2,N,N,ME,Social Worker - Clinical
1447007232,T1,N,N,MA,Social Worker
1417110297,off-grid,Y,N,MA,Physician Assistant - Medical
1851965586,T3,Y,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1447326210,T5,N,N,MA,Psychologist
1730593781,off-grid,N,N,ME,Chiropractor
1730251992,off-grid,N,N,ME,Physician Assistant - Surgical
1861201303,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1104085505,off-grid,N,N,MA,Internal Medicine - Cardiovascular Disease
1417493164,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1013344423,T1,N,N,CA,Social Worker - Clinical
1801684196,off-grid,N,N,MA,Registered Nurse
1336495597,off-grid,N,N,MA,Obstetrics & Gynecology - Reproductive Endocrinology
1508856691,off-grid,Y,N,MA,Internal Medicine - Geriatric Medicine
1891189288,off-grid,N,N,ME,Nurse Practitioner
1851710081,off-grid,Y,N,MA,Obstetrics & Gynecology - Maternal & Fetal Medicine
1063080034,T1,N,N,CT,Marriage & Family Therapist
1033641048,off-grid,N,N,ME,Internal Medicine
1811069974,off-grid,N,N,MA,Chiropractor
1376593491,off-grid,N,N,RI,Internal Medicine
1124301304,T5,N,N,MA,Family Medicine
1497135008,T1,N,N,MA,Counselor - Mental Health
1356124218,T3,N,N,MA,Nurse Practitioner - Family
1497372585,T4,N,N,NH,Physical Therapist
1699430546,T1,N,N,MA,Counselor - Mental Health
1063668879,T1,N,N,MA,Social Worker - Clinical
1356502579,T5,Y,N,CT,Psychiatry & Neurology - Psychiatry
1073667259,off-grid,N,N,MI,Specialist
1437175106,off-grid,Y,N,MA,Emergency Medicine
1710466933,off-grid,Y,N,MA,Pathology - Anatomic Pathology
1609851864,off-grid,Y,N,MA,Family Medicine
1598014607,off-grid,N,N,MA,Optometrist
1548880586,off-grid,N,N,NH,Internal Medicine - Infectious Disease
1962572503,off-grid,Y,N,MA,Obstetrics & Gynecology - Maternal & Fetal Medicine
1508269135,off-grid,Y,N,MA,Social Worker - Clinical
1881085496,off-grid,N,N,MA,Emergency Medicine - Pediatric Emergency Medicine
1710735733,off-grid,Y,N,MA,Physician Assistant
1043269699,off-grid,Y,N,NH,Radiology - Diagnostic Radiology
1205223005,T5,Y,N,MA,Internal Medicine
1376114009,T3,N,N,MA,Registered Nurse - Community Health
1568689404,T5,N,N,MA,Dentist - Pediatric Dentistry
1598192056,T1,N,N,MA,Counselor
1487995445,T5,N,N,RI,Dentist - Oral and Maxillofacial Surgery
1780316869,off-grid,N,N,MA,Nurse Practitioner - Family
1992445084,off-grid,Y,N,RI,Emergency Medicine
1225644685,T1,N,N,RI,Counselor - Mental Health
1023538303,off-grid,Y,N,MA,Nurse Practitioner
1780380709,T1,N,N,RI,Social Worker - Clinical
1174354492,T1,N,N,MD,Social Worker - Clinical
1831499383,T3,N,N,MA,Physician Assistant
1992048789,off-grid,N,N,NJ,Emergency Medicine
1093721433,T5,Y,N,MA,Emergency Medicine
1861886681,off-grid,N,N,MA,Urology
1477504637,T5,N,N,RI,Internal Medicine
1942658190,off-grid,Y,N,MA,Emergency Medicine
1609953645,T5,N,N,MA,Psychologist
1588337240,T1,N,N,NH,Social Worker - Clinical
1134359722,off-grid,N,N,NH,Internal Medicine
1265926943,off-grid,Y,N,NY,Internal Medicine
1598025892,off-grid,N,N,VT,Emergency Medicine
1801099429,off-grid,N,N,ME,Psychologist - Clinical
1043808454,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1003312372,T5,Y,N,MA,Neurological Surgery
1073503884,off-grid,Y,N,MA,Internal Medicine - Pulmonary Disease
1891292355,off-grid,N,N,ME,Internal Medicine
1962456160,off-grid,N,N,NH,Internal Medicine
1700464070,off-grid,N,N,NH,Internal Medicine
1194224436,off-grid,Y,N,MA,Nurse Practitioner
1659830818,off-grid,N,N,MA,Clinical Medical Laboratory
1902318355,off-grid,N,N,CA,Social Worker - Clinical
1891138822,off-grid,Y,N,MA,Internal Medicine - Nephrology
1457813461,T1,N,N,MA,Counselor - Mental Health
1780644187,T3,N,N,MA,Nurse Practitioner
1790955151,off-grid,Y,N,MA,Internal Medicine - Nephrology
1225504236,off-grid,N,N,MA,Physician Assistant
1477609055,T4,N,N,MA,Hospitalist
1760846018,off-grid,N,N,NH,Internal Medicine - Pulmonary Disease
1083233126,T3,Y,N,MA,Physician Assistant
1912079500,off-grid,N,N,RI,Family Medicine - Diabetology
1508094772,off-grid,N,N,MA,Family Medicine
1881318566,off-grid,N,N,NH,Nurse Practitioner
1043621113,off-grid,Y,N,NH,Internal Medicine - Interventional Cardiology
1629419536,off-grid,N,N,MA,Nurse Practitioner - Family
1346478781,off-grid,N,N,MA,Counselor
1245583228,T5,N,N,ME,Internal Medicine
1912427113,off-grid,Y,N,MA,Radiology - Diagnostic Radiology
1972858850,off-grid,Y,N,NH,Internal Medicine - Hospice and Palliative Medicine
1245358688,T1,N,N,MA,Counselor - Mental Health
1184126013,off-grid,Y,N,MA,Physician Assistant
1336427236,off-grid,Y,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1588212476,off-grid,N,N,RI,Nurse Practitioner - Family
1255305504,T1,N,N,MA,Social Worker - Clinical
1154380707,T3,N,N,MA,Nurse Practitioner - Women's Health
1891419578,T1,N,N,CT,Social Worker - Clinical
1902411341,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1427580489,off-grid,Y,N,MA,Internal Medicine - Nephrology
1104932862,off-grid,N,N,MA,Nurse Practitioner - Family
1376527184,T5,Y,N,MA,Internal Medicine
1689151516,off-grid,Y,N,MA,Physician Assistant - Surgical
1750369112,off-grid,Y,N,MA,Internal Medicine - Gastroenterology
1740240290,off-grid,N,N,ME,Family Medicine
1609880798,off-grid,N,N,MA,Chiropractor
1447227038,T2,N,N,NH,Optometrist
1871650168,off-grid,Y,N,MA,Psychiatry & Neurology - Neurology
1164069670,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1073123626,T1,N,N,MA,Social Worker - Clinical
1831584895,off-grid,N,N,MA,Obstetrics & Gynecology
1508234832,T1,N,N,MA,Counselor - Mental Health
1225587645,T5,Y,N,MA,Student in an Organized Health Care Education/Training Program
1750464954,off-grid,N,N,MA,Psychiatry & Neurology - Child & Adolescent Psychiatry
1669667572,T4,N,N,FL,Physical Medicine & Rehabilitation
1366856056,T3,N,N,RI,Physician Assistant
1679898852,off-grid,Y,N,CA,Student in an Organized Health Care Education/Training Program
1306959911,off-grid,N,N,NH,Psychiatry & Neurology - Neurology
1053200279,T3,N,N,RI,Registered Nurse
1770564643,T5,N,N,MA,Urology
1013988831,T5,N,N,MA,Psychologist - Clinical
1962945642,T1,N,N,MA,Counselor - Mental Health
1043899180,T5,Y,N,MA,Orthopaedic Surgery
1538219654,off-grid,N,N,MA,Radiology - Radiation Oncology
1265735369,off-grid,N,N,MA,Physician Assistant
1801277314,off-grid,Y,N,MA,Thoracic Surgery (Cardiothoracic Vascular Surgery)
1215926506,off-grid,N,N,MA,Orthopaedic Surgery - Sports Medicine
1518451848,off-grid,N,N,MA,Internal Medicine
1184478000,T3,N,N,MA,Clinic/Center - Mental Health (Including Community Mental Health Center)
1285922054,off-grid,Y,N,MA,Internal Medicine - Interventional Cardiology
1033150586,off-grid,N,N,RI,Internal Medicine
1205407582,T1,N,N,MA,Counselor - Mental Health
1265531198,off-grid,N,N,NH,Urology
1659356913,off-grid,N,N,TX,Radiology - Diagnostic Radiology
1184683716,off-grid,N,N,MA,Internal Medicine - Gastroenterology
1104260900,off-grid,N,N,MA,Surgery - Vascular Surgery
1275071177,T1,N,N,RI,Social Worker - Clinical
1508643578,T1,N,N,MA,Counselor - Mental Health
1639669260,off-grid,N,N,NH,Hospitalist
1669950267,T1,N,N,MA,Social Worker - Clinical
1609003102,T5,N,N,MA,Psychiatry & Neurology - Psychiatry
1225263684,off-grid,Y,N,ME,Urology
1306306360,T5,Y,N,MA,Internal Medicine - Hematology
1114644739,T3,Y,N,MA,Advanced Practice Midwife
1720696636,off-grid,Y,N,MA,Nurse Practitioner - Family
1730195074,off-grid,Y,N,MA,Urology
1760601561,off-grid,Y,N,MA,Internal Medicine
1356533798,off-grid,N,N,MA,Family Medicine
1245297449,off-grid,Y,N,MA,Internal Medicine - Nephrology
1114544491,off-grid,Y,N,NH,Nurse Practitioner - Women's Health
1750750956,T1,N,N,MA,Social Worker - Clinical
1235358078,off-grid,Y,N,MA,Internal Medicine
1861916926,off-grid,N,N,ME,Physician Assistant
1821612623,off-grid,N,N,MA,Advanced Practice Midwife
1073058541,off-grid,Y,N,NH,Physician Assistant
1477010197,off-grid,N,N,MA,Nurse Practitioner - Family
1780417535,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1245257195,off-grid,Y,N,NH,Family Medicine
1790764959,off-grid,Y,N,MN,Radiology - Diagnostic Radiology
1750599700,off-grid,N,N,MA,Radiology - Vascular & Interventional Radiology
1518708973,off-grid,Y,N,MA,Physician Assistant
1720017858,T1,N,N,MA,Counselor - Mental Health
1922865997,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1194342717,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1831528140,T1,N,N,MI,Social Worker
1457603052,off-grid,N,N,MA,Nurse Practitioner - Acute Care
1184167868,T1,N,N,ME,Social Worker - Clinical
1104187251,T5,N,N,RI,Psychologist - Clinical
1326660523,T1,N,N,MA,Social Worker - Clinical
1760524193,T1,N,N,NH,Counselor - Addiction (Substance Use Disorder)
1114583648,T5,N,N,RI,Family Medicine - Hospice and Palliative Medicine
1225482268,off-grid,Y,N,MA,Emergency Medicine
1407976772,off-grid,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1588859540,T1,N,N,WI,Marriage & Family Therapist
1730527839,off-grid,Y,N,NH,Psychiatry & Neurology - Neurocritical Care
1538213483,off-grid,N,N,MA,Internal Medicine - Hematology & Oncology
1669454708,off-grid,N,N,MA,Pediatrics
1972628345,T1,N,N,MA,Counselor - Mental Health
1851344774,off-grid,N,N,MA,Internal Medicine
1255916847,T1,N,N,MA,Counselor - Mental Health
1376865204,T1,N,N,MA,Social Worker - Clinical
1518671627,T3,N,N,CT,Physician Assistant - Medical
1538115316,off-grid,N,N,NH,Pediatrics
1194475442,T3,N,N,RI,Physician Assistant - Medical
1396871992,off-grid,Y,N,MA,Physician Assistant
1619967783,off-grid,Y,N,MA,Internal Medicine
1629238415,off-grid,Y,N,NH,Preventive Medicine - Obesity Medicine
1851742472,off-grid,N,N,ME,Nurse Practitioner
1427711274,T1,N,N,IL,Social Worker - Clinical
1619901386,T5,N,N,MA,Orthopaedic Surgery
1053069609,T1,N,N,MA,Social Worker - Clinical
1518307552,off-grid,N,N,ME,Nurse Practitioner - Family
1265781108,off-grid,N,N,MA,Counselor - Mental Health
1487967246,off-grid,N,N,MA,Optometrist
1720231590,T1,N,N,MA,Social Worker - Clinical
1578533956,T3,N,N,NC,Nurse Practitioner - Family
1245541085,off-grid,Y,N,FL,Psychiatry & Neurology - Neurology
1417083841,off-grid,N,N,MA,Internal Medicine - Pulmonary Disease
1023781309,off-grid,N,N,FL,Social Worker - Clinical
1184949828,off-grid,N,N,FL,Ophthalmology
1346551199,off-grid,Y,N,MA,Plastic Surgery
1275574311,off-grid,N,N,ME,Pediatrics - Adolescent Medicine
1124006127,off-grid,N,N,MA,Dermatology
1598860769,off-grid,Y,N,MA,Physician Assistant - Surgical
1558842112,T3,N,N,MA,Midwife
1417607953,T1,N,N,MA,Social Worker - Clinical
1255812343,off-grid,Y,N,MA,Nurse Practitioner - Family
1720459472,T5,N,N,MA,Psychologist
1861943367,off-grid,Y,N,MA,Physician Assistant - Medical
1043731656,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1972600872,T1,N,N,MA,Social Worker - Clinical
1710301726,off-grid,N,N,MA,Student in an Organized Health Care Education/Training Program
1275093866,off-grid,N,N,MA,Psychiatry & Neurology - Psychiatry
1265699250,off-grid,Y,N,MO,Radiology - Diagnostic Radiology
1861481301,off-grid,N,N,MA,Orthopaedic Surgery
1285468686,off-grid,Y,N,MA,Physician Assistant
1497853915,off-grid,N,N,MA,Optometrist
1255393658,off-grid,N,N,NH,Nurse Practitioner - Family
1225097132,off-grid,Y,N,MA,Pediatrics - Pediatric Hematology-Oncology
1982562716,off-grid,N,N,MA,Nurse Practitioner - Family
1275599524,T5,N,N,MA,Family Medicine
1871536680,off-grid,N,N,NH,Family Medicine
1184249906,off-grid,N,N,ME,Family Medicine
1205201175,T2,N,N,ME,Counselor - Mental Health
1750137121,T3,Y,N,CA,Nurse Practitioner
1861660185,T1,N,N,MA,Marriage & Family Therapist
1215626791,off-grid,Y,N,MA,Physician Assistant - Surgical
1548903750,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1952695116,T4,N,N,VT,Advanced Practice Midwife
1609761642,T3,N,N,MA,Nurse Practitioner - Family
1578035325,T1,N,N,OH,Counselor - Professional
1114533221,T1,N,N,MA,Counselor - Mental Health
1417289562,T3,N,N,NH,Nurse Practitioner - Acute Care
1154357770,off-grid,N,N,ME,Internal Medicine - Cardiovascular Disease
1124474028,off-grid,Y,N,MA,Internal Medicine - Gastroenterology
1417417551,off-grid,N,N,OH,Psychiatry & Neurology - Psychiatry
1427080191,off-grid,N,N,MA,Optometrist
1043763352,T4,N,N,NH,Nurse Practitioner
1558397240,off-grid,Y,N,MA,Family Medicine
1073551073,T3,N,N,MA,Physician Assistant
1265427181,off-grid,Y,N,MA,Internal Medicine - Hematology & Oncology
1790125391,T5,N,N,DC,Obstetrics & Gynecology
1710086277,off-grid,Y,N,MA,"Dietitian, Registered"
1740270255,off-grid,N,N,ME,Pathology - Clinical Pathology/Laboratory Medicine
1720499395,off-grid,N,N,NH,Internal Medicine - Gastroenterology
1982837910,off-grid,N,N,RI,Physician Assistant - Medical
1093149833,off-grid,N,N,PA,Social Worker - Clinical
1164654059,T1,N,N,MA,Counselor - Professional
1366856387,T3,N,N,MA,Nurse Practitioner - Family
1114361409,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1003169814,off-grid,Y,N,NH,Family Medicine - Geriatric Medicine
1366478018,off-grid,N,N,MA,Radiology - Diagnostic Radiology
1700091998,off-grid,Y,N,MA,Internal Medicine
1487785945,off-grid,N,N,MA,Optometrist
1891893228,T1,N,N,MA,Social Worker - Clinical
1578585105,T5,N,N,MA,Internal Medicine
1972708287,T5,N,N,RI,Psychologist
1942965363,off-grid,N,N,CT,Psychologist - Clinical
1649495599,off-grid,N,N,ME,Nurse Practitioner - Family
1417931569,off-grid,N,N,MA,Pediatrics
1083764070,off-grid,Y,N,MA,Social Worker - Clinical
1285922054,T5,N,N,MA,Internal Medicine - Interventional Cardiology
1548720014,off-grid,N,N,MA,Psychiatry & Neurology - Neurology with Special Qualifications in Child Neurology
1437281268,T1,N,N,MA,Counselor - Mental Health
1407118342,T1,N,N,NY,Social Worker - Clinical
1275667230,off-grid,N,N,ME,Physical Medicine & Rehabilitation
1295184141,off-grid,N,N,RI,Nurse Practitioner - Psychiatric/Mental Health
1750329041,off-grid,N,N,MA,Internal Medicine
1831102110,T3,N,N,MA,Physician Assistant
1558623504,T3,N,N,MA,Nurse Practitioner - Adult Health
1699082206,off-grid,N,N,MA,Physician Assistant
1538398185,T1,N,N,MA,Counselor - Professional
1801835277,off-grid,N,N,MA,Internal Medicine
1891706693,T4,Y,N,VT,"Neuromusculoskeletal Medicine, Sports Medicine"
1932412053,off-grid,N,N,MA,Optometrist
1235118720,off-grid,N,N,ME,Hospitalist
1447484779,off-grid,Y,N,MA,Internal Medicine - Medical Oncology
1134445034,off-grid,N,N,MA,Internal Medicine - Cardiovascular Disease
1770508400,off-grid,Y,N,MA,Pediatrics - Pediatric Critical Care Medicine
1689658437,T5,N,N,MA,Radiology - Diagnostic Radiology
1649210170,T5,N,N,RI,Psychiatry & Neurology - Child & Adolescent Psychiatry
1154542652,T3,N,N,MA,Nurse Practitioner - Family
1609875046,T5,N,N,IN,Internal Medicine - Pulmonary Disease
1679864060,T1,N,N,MA,Social Worker - Clinical
1457736274,off-grid,N,N,MA,Internal Medicine
1326068396,T5,N,N,MA,Podiatrist
1811215635,T1,N,N,RI,Social Worker
1518935691,off-grid,Y,N,MA,Emergency Medicine
1376926485,off-grid,N,N,NH,Psychologist
1083719371,off-grid,N,N,MA,Optometrist
1194947903,off-grid,Y,N,NH,Family Medicine
1306252150,off-grid,Y,N,MA,Psychologist
1548392996,T3,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1477096816,off-grid,N,N,ME,Social Worker - Clinical
1124257779,T1,N,N,MA,Counselor - Mental Health
1447814835,T1,N,N,RI,Counselor - Addiction (Substance Use Disorder)
1598225286,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1093752214,off-grid,N,N,MA,Emergency Medicine
1265662621,off-grid,N,N,NH,"Internal Medicine - Endocrinology, Diabetes & Metabolism"
1790775211,T5,N,N,MA,Internal Medicine
1881124626,off-grid,N,N,ME,Pediatrics - Pediatric Endocrinology
1730152505,off-grid,N,N,RI,Internal Medicine
1104952761,off-grid,N,N,RI,Psychiatry & Neurology - Neurology
1295952935,off-grid,N,N,VT,Counselor - Mental Health
1407819873,off-grid,N,N,MA,Advanced Practice Midwife
1407417991,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1427085901,T4,N,N,NH,Nurse Practitioner - Adult Health
1861828857,off-grid,N,N,NH,Counselor - Mental Health
1295209120,T1,N,N,VT,Social Worker - Clinical
1265831739,T5,N,N,MA,Psychologist
1073961892,off-grid,N,N,ME,Hospitalist
1720068521,T1,N,N,RI,Social Worker - Clinical
1356239099,off-grid,N,N,RI,Nurse Practitioner - Family
1609048909,off-grid,N,N,GA,Internal Medicine - Interventional Cardiology
1447540513,off-grid,Y,N,MA,Internal Medicine - Critical Care Medicine
1164887477,off-grid,Y,N,MA,Advanced Practice Midwife
1619027885,T3,N,N,MA,Physician Assistant
1528265824,T5,N,N,MA,Ophthalmology
1932175064,off-grid,N,N,MA,Chiropractor - Orthopedic
1932758927,off-grid,Y,N,RI,Psychologist - Clinical
1003255357,off-grid,N,N,NC,Psychiatry & Neurology - Neurology
1063020634,off-grid,N,N,MA,Physician Assistant
1881800738,T5,N,N,MA,"Dietitian, Registered - Nutrition, Metabolic"
1740625565,off-grid,Y,N,MA,Family Medicine
1205873411,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1396725487,off-grid,N,N,MA,Internal Medicine - Nephrology
1093843252,off-grid,N,N,ME,Nurse Practitioner - Family
1679605778,T1,N,N,MA,Counselor - Professional
1497206833,T3,N,N,VA,Nurse Practitioner - Pediatrics
1154304996,T5,N,N,RI,Family Medicine
1376856138,off-grid,N,N,ME,Physician Assistant
1114313962,T5,Y,N,MA,Internal Medicine - Medical Oncology
1326676420,off-grid,N,N,RI,Internal Medicine - Hospice and Palliative Medicine
1528300589,off-grid,N,N,ME,"Dietitian, Registered"
1043235906,off-grid,Y,N,NH,Emergency Medicine
1598869661,off-grid,N,N,RI,Chiropractor
1285280529,T3,N,N,NJ,Nurse Practitioner - Psychiatric/Mental Health
1548695612,T1,N,N,MA,Counselor
1245457514,off-grid,N,N,ME,Psychiatry & Neurology - Neurology
1013580166,off-grid,N,N,MA,Physician Assistant
1063897304,off-grid,N,N,NH,Internal Medicine
1770877144,off-grid,N,N,NH,Psychiatry & Neurology - Psychiatry
1437197092,T5,N,N,MA,Specialist
1184064313,off-grid,Y,N,MA,Internal Medicine
1083905673,off-grid,Y,N,RI,Nurse Practitioner
1376149534,off-grid,Y,N,RI,Psychologist - Clinical Child & Adolescent
1255665022,off-grid,N,N,MA,Social Worker - Clinical
1396136560,T5,N,N,MA,Hospitalist
1336793033,T1,N,N,MA,Social Worker - Clinical
1447234737,off-grid,Y,N,MA,Emergency Medicine
1467422147,T5,N,N,MA,Pediatrics
1104870476,off-grid,N,N,MA,Orthopaedic Surgery - Hand Surgery
1699318931,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1487942116,T1,N,N,MA,Social Worker
1659483097,T2,N,N,ME,Social Worker - Clinical
1598112591,off-grid,N,N,CT,Pediatrics
1174166219,off-grid,Y,N,MA,Nurse Practitioner
1861634057,off-grid,Y,N,MA,Social Worker - Clinical
1982664249,off-grid,N,N,VT,Surgery
1982126074,off-grid,N,N,ME,Audiologist
1336745389,off-grid,N,N,MA,Nurse Practitioner - Family
1962030940,off-grid,Y,N,MA,Internal Medicine - Gastroenterology
1235482076,off-grid,N,N,ME,Nurse Practitioner
1730695446,off-grid,Y,N,NH,Nurse Practitioner
1225830524,T3,N,N,NH,Nurse Practitioner - Psychiatric/Mental Health
1417778911,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1750865077,T5,N,N,MA,Psychologist
1043624109,off-grid,Y,N,PA,Physician Assistant
1043317845,T5,N,N,MA,Psychiatry & Neurology - Psychiatry
1225560485,off-grid,Y,N,MA,Internal Medicine - Cardiovascular Disease
1073740056,T5,N,N,MA,Psychiatry & Neurology - Child & Adolescent Psychiatry
1356020945,T5,N,N,RI,Clinical Neuropsychologist
1639622210,off-grid,Y,N,ME,Physician Assistant
1770925877,off-grid,N,N,NY,Orthopaedic Surgery
1750974994,off-grid,Y,N,MA,Nurse Practitioner - Family
1689679029,off-grid,Y,N,NY,Internal Medicine - Gastroenterology
1487792941,T1,N,N,MA,Social Worker - Clinical
